arrival_delay,departure_delay,day_of_week,scheduled_dep_time,airline,destination,distance,month
-20.0,-6.0,2,530,DL,ATL,666.0,12
-11.0,-6.0,3,530,DL,ATL,666.0,12
-28.0,-11.0,4,530,DL,ATL,666.0,12
-17.0,-3.0,5,530,DL,ATL,666.0,12
-7.0,-4.0,6,530,DL,ATL,666.0,12
-15.0,-9.0,7,530,DL,ATL,666.0,12
-24.0,-2.0,1,530,DL,ATL,666.0,12
-34.0,-7.0,2,530,DL,ATL,666.0,12
0.0,-6.0,3,530,DL,ATL,666.0,12
-25.0,0.0,4,538,DL,ATL,666.0,12
-11.0,5.0,5,538,DL,ATL,666.0,12
-11.0,12.0,6,538,DL,ATL,666.0,12
19.0,9.0,7,538,DL,ATL,666.0,12
-8.0,-1.0,1,538,DL,ATL,666.0,12
-15.0,-10.0,2,538,DL,ATL,666.0,12
-11.0,-3.0,3,538,DL,ATL,666.0,12
1.0,0.0,4,538,DL,ATL,666.0,12
-12.0,-11.0,5,538,DL,ATL,666.0,12
-12.0,0.0,6,538,DL,ATL,666.0,12
-24.0,-1.0,7,538,DL,ATL,666.0,12
-11.0,-4.0,1,538,DL,ATL,666.0,12
-22.0,0.0,2,538,DL,ATL,666.0,12
30.0,45.0,7,1835,DL,SLC,1927.0,12
-29.0,-1.0,1,1835,DL,SLC,1927.0,12
45.0,11.0,4,1835,DL,SLC,1927.0,12
-15.0,-3.0,5,1845,DL,SLC,1927.0,12
-8.0,-5.0,7,1845,DL,SLC,1927.0,12
-13.0,-4.0,1,1845,DL,SLC,1927.0,12
12.0,7.0,4,1845,DL,SLC,1927.0,12
-25.0,-5.0,5,1845,DL,SLC,1927.0,12
22.0,6.0,7,1845,DL,SLC,1927.0,12
-2.0,-2.0,1,1845,DL,SLC,1927.0,12
-1.0,7.0,4,1858,DL,SLC,1927.0,12
35.0,1.0,5,1858,DL,SLC,1927.0,12
13.0,40.0,6,1858,DL,SLC,1927.0,12
-6.0,-2.0,7,1858,DL,SLC,1927.0,12
-24.0,-6.0,1,1858,DL,SLC,1927.0,12
-12.0,20.0,4,1858,DL,SLC,1927.0,12
-13.0,2.0,5,1858,DL,SLC,1927.0,12
19.0,27.0,6,1858,DL,SLC,1927.0,12
12.0,6.0,7,1858,DL,SLC,1927.0,12
-37.0,-10.0,1,1858,DL,SLC,1927.0,12
21.0,27.0,7,705,DL,SLC,1927.0,12
-25.0,-5.0,1,705,DL,SLC,1927.0,12
-12.0,0.0,2,705,DL,SLC,1927.0,12
7.0,17.0,3,705,DL,SLC,1927.0,12
1.0,4.0,4,705,DL,SLC,1927.0,12
29.0,45.0,5,700,DL,SLC,1927.0,12
13.0,43.0,6,700,DL,SLC,1927.0,12
-26.0,-6.0,7,655,DL,SLC,1927.0,12
-3.0,5.0,1,700,DL,SLC,1927.0,12
-12.0,-4.0,2,700,DL,SLC,1927.0,12
-31.0,-5.0,3,655,DL,SLC,1927.0,12
28.0,31.0,4,655,DL,SLC,1927.0,12
-12.0,0.0,5,700,DL,SLC,1927.0,12
-9.0,8.0,6,700,DL,SLC,1927.0,12
-29.0,-5.0,7,655,DL,SLC,1927.0,12
-4.0,4.0,1,700,DL,SLC,1927.0,12
-2.0,-8.0,2,700,DL,SLC,1927.0,12
6.0,1.0,3,655,DL,SLC,1927.0,12
150.0,172.0,4,700,DL,SLC,1927.0,12
-15.0,16.0,5,700,DL,SLC,1927.0,12
-2.0,23.0,6,700,DL,SLC,1927.0,12
22.0,43.0,7,700,DL,SLC,1927.0,12
-15.0,3.0,1,700,DL,SLC,1927.0,12
-45.0,-7.0,2,700,DL,SLC,1927.0,12
-41.0,-7.0,3,700,DL,SLC,1927.0,12
-21.0,-6.0,4,700,DL,SLC,1927.0,12
-15.0,-4.0,5,700,DL,SLC,1927.0,12
6.0,12.0,6,700,DL,SLC,1927.0,12
-30.0,-2.0,7,700,DL,SLC,1927.0,12
-29.0,-3.0,1,700,DL,SLC,1927.0,12
-33.0,-5.0,2,700,DL,SLC,1927.0,12
6.0,11.0,7,1320,DL,ATL,666.0,12
-22.0,-1.0,1,1320,DL,ATL,666.0,12
-24.0,2.0,2,1320,DL,ATL,666.0,12
